PARTICIPANT ID,GENDER,TOTAL_EVENTS,THERE15,THERE14,THERE13,THERE12,AVGTIME
4306,0,2,0,0,1,1,12231.5
4307,0,2,0,1,0,0,19944.0
4308,1,7,1,1,0,0,16236.5
4309,0,4,0,1,0,0,19703.0
4310,0,2,1,0,0,0,12813.0
4311,0,1,0,0,1,0,18332.0
4312,0,5,1,0,0,0,10111.0
4313,0,2,0,1,0,0,21390.0
4314,1,1,0,0,0,1,16326.0
4315,0,23,0,1,1,0,14726.5
4316,0,20,0,0,1,1,10920.0
4317,1,1,0,0,0,0,21600.0
4318,0,2,1,0,0,0,17301.0
4319,0,1,1,0,0,0,17327.0
4320,0,1,1,0,0,0,22051.0
4321,0,1,0,0,1,0,13894.0
4322,0,2,0,0,0,1,15791.0
4323,1,7,0,0,0,1,14252.0
4324,1,1,0,1,0,0,20749.0
4325,0,4,0,1,0,0,19036.0
4326,0,3,0,1,0,0,14018.0
4327,0,1,0,0,1,0,13159.0
4328,0,8,0,0,1,0,10789.5
4329,0,5,1,1,0,0,12744.0
4330,0,1,0,0,1,0,12604.0
4331,1,3,1,0,0,0,12663.0
4332,0,1,0,0,0,1,11334.0
4333,0,4,0,0,0,1,14596.0
4334,1,3,0,0,1,0,17982.0
4335,0,1,1,0,0,0,23550.0
4336,0,3,0,0,1,1,21631.0
4337,1,4,0,0,1,0,16960.0
4338,0,1,1,0,0,0,11358.0
4339,1,1,0,0,0,1,16966.0
4340,0,1,1,0,0,0,13974.0
4341,0,1,0,0,1,0,19125.0
4342,0,3,0,0,1,0,13829.0
4343,0,1,1,0,0,0,21600.0
4344,0,5,1,1,0,0,13077.0
4345,0,1,0,0,0,1,11767.0
4346,0,1,1,0,0,0,14163.0
4347,0,1,1,0,0,0,21945.0
4348,1,12,0,1,0,0,13428.0
4349,0,1,1,0,0,0,12948.0
4350,0,4,0,0,0,1,13975.5
4351,1,4,1,0,0,0,20272.0
4352,0,3,0,0,1,0,13918.0
4353,1,13,0,1,0,1,21852.1666667
4354,0,1,0,0,0,0,21600.0
4355,0,1,1,0,0,0,17884.0
4356,0,1,1,0,0,0,21309.0
4357,0,1,1,0,0,0,23370.0
4358,0,2,0,0,1,0,14892.0
4359,1,24,0,0,0,1,14035.0
4360,1,2,1,0,0,0,18928.0
4361,0,17,0,0,1,1,14075.75
4362,1,1,0,1,0,0,15717.0
4363,0,1,1,0,0,0,14842.0
4364,0,2,1,0,0,0,14381.0
4365,0,4,0,0,1,0,15176.0
4366,0,20,0,0,1,1,13636.5
4367,0,6,0,0,1,1,15009.0
4368,1,2,0,1,0,0,18534.0
4369,1,2,1,0,0,0,19332.0
4370,1,2,0,0,1,0,19945.0
4371,1,1,0,0,1,0,18922.0
4372,0,1,1,0,0,0,17905.0
4373,1,2,0,0,0,0,21600.0
4374,1,1,1,0,0,0,18672.0
4375,0,2,0,0,1,0,17422.5
4376,1,1,0,0,0,1,16767.0
4377,1,2,1,0,0,0,14056.0
4378,0,1,1,0,0,0,12486.0
4379,0,1,1,0,0,0,19325.0
4380,0,1,0,1,0,0,13353.0
4381,0,4,0,0,1,0,14928.0
4382,1,2,0,0,1,1,15611.0
4383,0,1,0,1,0,0,14595.0
4384,0,1,0,0,1,0,15080.0
4385,0,4,0,0,1,0,15221.5
4386,0,6,0,0,0,0,21600.0
4387,1,4,0,0,1,0,16266.0
4388,0,6,1,0,0,0,18174.0
4389,1,2,0,0,1,0,12610.0
4390,0,2,0,0,0,0,21600.0
4391,1,1,1,0,0,0,16483.0
4392,1,1,0,1,0,0,21549.0
4393,0,1,0,0,0,0,21600.0
4394,0,2,0,0,0,1,13313.0
4395,1,1,0,1,0,0,19954.0
4396,1,2,1,0,0,0,19669.0
4397,0,1,0,0,0,1,13265.0
4398,0,1,1,0,0,0,15778.0
4399,0,6,0,0,0,1,15384.0
4400,0,1,1,0,0,0,11600.0
4401,0,1,0,1,0,0,19165.0
4402,1,2,1,0,0,0,17088.0
4403,1,6,1,0,0,0,13651.0
4404,0,2,1,0,0,0,18610.0
4405,0,2,0,0,1,0,16603.0
4406,0,9,0,1,1,0,15837.5
4407,0,1,1,0,0,0,18049.0
4408,0,2,0,0,1,1,14012.0
4409,0,1,1,0,0,0,15694.0
4410,0,3,0,0,1,0,19995.0
4411,1,4,0,0,0,1,13971.5
4412,0,1,0,1,0,0,19961.0
4413,0,2,0,1,0,0,20934.0
4414,1,1,0,0,0,0,21600.0
4415,0,1,0,0,0,0,21600.0
4416,1,1,1,0,0,0,19635.0
4417,0,3,0,1,0,0,16740.0
4418,0,3,0,0,0,1,14699.0
4419,1,2,1,0,0,0,18437.0
4420,0,2,0,1,0,0,18063.0
4421,1,2,0,0,0,0,21600.0
4422,1,3,0,0,0,1,14858.0
4423,1,6,0,0,0,1,16197.0
4424,1,1,1,0,0,0,18535.0
4425,0,1,0,0,1,0,15947.0
4426,0,1,0,0,0,0,21600.0
4427,0,1,1,0,0,0,24089.0
4428,1,1,1,0,0,0,12008.0
4429,0,4,1,0,0,0,15137.0
4430,0,1,0,0,0,1,17023.0
4431,0,1,0,0,0,0,21600.0
4432,0,3,0,0,0,0,21600.0
4433,0,1,0,0,0,0,21600.0
4434,0,2,0,1,0,0,18308.0
4435,0,2,1,0,0,0,15859.0
4436,0,1,1,0,0,0,14820.0
4437,0,1,0,0,0,0,21600.0
4438,1,6,0,1,0,0,19735.0
4439,0,1,0,0,0,0,21600.0
4440,1,3,0,1,0,0,19853.0
4441,1,1,0,0,0,1,17136.0
4442,0,4,0,0,1,1,14253.0
4443,0,5,0,1,0,0,19652.5
4444,1,1,1,0,0,0,15722.0
4445,0,1,0,0,1,0,12638.0
4446,0,1,0,1,0,0,17038.0
4447,0,1,1,0,0,0,21491.0
4448,1,1,0,0,0,1,17191.0
4449,0,5,0,0,0,1,15199.0
4450,1,1,0,0,0,1,15400.0
4451,0,1,1,0,0,0,16348.0
4452,0,1,0,1,0,0,11297.0
4453,0,1,0,1,0,0,16596.0
4454,0,2,0,0,1,0,14191.0
4455,1,19,0,0,1,0,16245.0
4456,0,2,0,1,0,0,17865.0
4457,0,2,1,0,0,0,18100.0
4458,0,5,0,1,0,0,18522.0
4459,1,1,0,0,0,0,21600.0
4460,0,2,1,0,0,0,11335.0
4461,0,1,1,0,0,0,23202.0
4462,0,1,0,1,0,0,16285.0
4463,0,1,0,1,0,0,21705.0
4464,0,1,1,0,0,0,15021.0
4465,0,1,0,0,1,0,20029.0
4466,0,5,0,0,0,1,16432.0
4467,1,5,0,0,0,1,15306.0
4468,0,5,0,1,0,0,24827.0
4469,1,1,0,0,1,0,17245.0
4470,0,7,0,1,1,0,16158.5
4471,0,4,0,0,1,0,16111.0
4472,0,1,0,1,0,0,19242.0
4473,0,7,0,1,0,0,16317.5
4474,0,12,0,0,0,1,14112.0
4475,0,1,1,0,0,0,15669.0
4476,0,1,0,1,0,0,13949.0
4477,0,2,1,0,0,0,12831.0
4478,0,1,1,0,0,0,15839.0
4479,0,5,0,0,1,0,16476.0
4480,0,3,0,0,1,0,12920.0
4481,0,1,1,0,0,0,16290.0
4482,0,2,1,0,0,0,19079.0
4483,0,3,1,0,0,0,16738.5
4484,0,3,0,0,0,1,14996.0
4485,1,1,1,0,0,0,18848.0
4486,1,1,1,0,0,0,13482.0
4487,1,11,0,1,0,1,14842.0
4488,1,2,1,0,0,0,17089.0
4489,1,2,0,0,1,0,17308.0
4490,0,1,0,0,0,1,12239.0
4491,0,2,1,0,0,0,12963.0
4492,0,6,0,0,1,1,14020.5
4493,0,3,0,1,1,1,20433.3333333
4494,0,6,0,1,0,0,18991.0
4495,0,4,1,0,0,0,13974.5
4496,1,2,0,1,0,0,21600.0
4497,1,4,0,0,1,0,18561.0
4498,0,1,0,0,0,0,21600.0
4499,0,3,1,0,0,0,15095.0
4500,0,1,1,0,0,0,12079.0
4501,1,1,0,1,0,0,19056.0
4502,0,14,0,0,1,1,19761.3333333
4503,1,2,1,0,0,0,18513.0
4504,0,1,0,0,0,0,21600.0
4505,1,1,1,0,0,0,18909.0
4506,0,3,1,0,0,0,18171.0
4507,0,8,0,0,0,1,12777.0
4508,0,2,0,0,1,0,17296.0
4509,1,3,0,0,1,0,16567.0
4510,0,1,1,0,0,0,12210.0
4511,0,1,0,1,0,0,14588.0
4512,0,8,0,0,1,0,18912.0
4513,1,1,0,0,1,0,14860.0
4514,0,1,0,1,0,0,16999.0
4515,0,2,0,0,0,1,11372.0
4516,0,5,0,0,1,0,14967.0
4517,0,1,0,0,0,1,13419.0
4518,0,4,0,0,1,1,14550.6666667
4519,0,1,1,0,0,0,15463.0
4520,0,1,0,0,0,0,21600.0
4521,0,5,0,0,1,1,13633.0
4522,0,16,0,0,0,1,12173.0
4523,0,3,0,0,0,0,21600.0
4524,0,1,1,0,0,0,18710.0
4525,0,4,0,1,0,0,16772.0
4526,0,2,0,1,0,0,17544.5
4527,1,3,0,0,0,1,15356.0
4528,0,1,1,0,0,0,11679.0
4529,0,6,0,0,0,0,21600.0
4530,1,3,1,0,0,0,13511.0
4531,1,1,0,1,0,0,23627.0
4532,1,1,0,1,0,0,22230.0
4533,0,1,1,0,0,0,11691.0
4534,1,1,0,0,1,0,19260.0
4535,0,2,0,0,0,0,21600.0
4536,0,6,0,0,1,0,21600.0
4537,1,2,0,1,0,0,18661.0
4538,1,2,0,0,0,0,21600.0
4539,0,1,1,0,0,0,18536.0
4540,1,5,0,0,1,0,13656.0
4541,0,1,0,0,0,0,21600.0
4542,0,1,1,0,0,0,21600.0
4543,0,3,0,0,1,0,11604.0
4544,1,1,0,0,0,0,21600.0
4545,1,1,0,1,0,0,18534.0
4546,1,1,0,0,0,0,21600.0
4547,0,1,1,0,0,0,15210.0
4548,0,4,0,0,1,1,9786.5
4549,0,1,1,0,0,0,22205.0
4550,1,6,0,0,1,0,19026.0
4551,0,2,1,0,0,0,21600.0
4552,1,1,1,0,0,0,15683.0
4553,0,1,0,1,0,0,22644.0
4554,0,3,0,1,0,0,18679.0
4555,0,1,1,0,0,0,16199.0
4556,0,1,1,0,0,0,18034.0
4557,1,2,0,0,0,1,16420.0
4558,0,1,1,0,0,0,15271.0
4559,0,5,1,0,0,0,14493.0
4560,1,8,1,1,1,1,13789.5
4561,0,1,0,0,1,0,13784.0
4562,0,8,0,0,0,1,14067.3333333
4563,0,1,1,0,0,0,13362.0
4564,1,10,0,0,0,1,12878.0
4565,0,1,0,0,0,1,14685.0
4566,1,1,0,0,0,0,21600.0
4567,1,2,1,1,0,0,15236.0
4568,0,14,1,0,1,1,13825.6666667
4569,0,1,1,0,0,0,15210.0
4570,0,2,0,0,1,0,16419.0
4571,1,1,1,0,0,0,18562.0
4572,0,3,0,0,0,0,21600.0
4573,0,1,0,0,1,0,11327.0
4574,0,1,0,1,0,0,11185.0
4575,0,2,0,0,0,0,21600.0
4576,1,11,0,1,0,0,16954.6666667
4577,0,1,0,1,0,0,15918.0
4578,0,2,0,0,0,1,12515.0
4579,0,2,0,1,0,0,18534.5
4580,0,2,1,0,0,0,19191.0
4581,1,1,0,1,0,0,19808.0
4582,0,2,0,0,0,1,13280.0
4583,0,2,0,0,0,0,21600.0
4584,1,1,0,0,0,0,21600.0
4585,0,1,1,0,0,0,20277.0
4586,1,1,0,0,0,1,15694.0
4587,0,1,1,0,0,0,16470.0
4588,1,1,1,0,0,0,19315.0
4589,0,3,0,0,0,0,21600.0
4590,0,1,0,0,1,0,21600.0
4591,1,1,0,0,0,1,17120.0
4592,0,1,0,0,0,1,14500.0
4593,0,2,0,0,0,1,11902.0
4594,1,1,0,1,0,0,19752.0
4595,1,6,0,0,1,0,18704.5
4596,0,1,1,0,0,0,17328.0
4597,0,2,1,0,0,0,17316.0
4598,1,2,0,0,0,0,21600.0
4599,0,12,0,1,1,1,15286.125
4600,1,5,0,0,0,0,21600.0
4601,0,1,0,0,0,0,21600.0
4602,0,1,0,0,0,0,21600.0
4603,0,5,0,0,1,1,15084.0
4604,0,2,1,0,0,0,16225.0
4605,0,5,0,0,1,0,12707.0
4606,0,1,1,0,0,0,12396.0
4607,1,9,0,0,0,1,15517.5
4608,0,1,0,1,0,0,19040.0
4609,0,1,0,0,0,0,21600.0
4610,0,1,0,1,0,0,16269.0
4611,0,1,1,0,0,0,14275.0
4612,0,3,0,0,1,0,15478.0
4613,1,2,0,1,0,0,18436.0
4614,0,1,0,1,0,0,20970.0
4615,0,1,1,0,0,0,17032.0
4616,0,2,1,0,0,0,11529.0
4617,1,2,1,0,0,0,14279.0
4618,0,1,0,1,0,0,14180.0
4619,0,2,0,0,1,0,13923.0
4620,1,6,0,0,1,0,15565.0
4621,0,4,1,0,0,0,11222.0
4622,0,2,0,0,0,0,21600.0
4623,0,1,0,1,0,0,13893.0
4624,0,3,0,1,0,0,17383.0
4625,0,3,0,1,0,0,17156.0
4626,0,1,1,0,0,0,13650.0
4627,0,3,0,1,0,0,16260.0
4628,0,1,0,0,0,0,21600.0
4629,1,1,0,1,0,0,20390.0
4630,0,4,1,0,0,0,11485.6666667
4631,0,2,0,0,1,1,15267.0
4632,0,1,0,0,0,0,21600.0
4633,0,1,0,1,0,0,18928.0
4634,0,2,0,0,0,0,21600.0
4635,0,1,1,0,0,0,13529.0
4636,1,5,1,0,0,0,18632.0
4637,0,3,1,0,1,0,12693.5
4638,0,1,0,0,0,0,21600.0
4639,1,3,1,0,0,0,16912.0
4640,1,1,0,0,0,0,21600.0
4641,0,2,0,1,0,0,11372.0
4642,0,1,0,0,0,0,21600.0
4643,1,1,0,0,1,0,15263.0
4644,0,3,0,0,0,1,14644.0
4645,1,2,0,0,1,0,13357.0
4646,0,1,0,1,0,0,20001.0
4647,0,1,0,0,0,0,21600.0
4648,1,3,1,0,0,0,16298.0
4649,0,1,1,0,0,0,16606.0
4650,0,1,0,1,0,0,15045.0
4651,0,1,0,1,0,0,20537.0
4652,1,1,1,0,0,0,21087.0
4653,1,1,1,0,0,0,22776.0
4654,0,1,1,0,0,0,14980.0
4655,0,6,0,0,1,0,12405.5
4656,1,1,0,0,0,0,21600.0
4657,1,1,0,1,0,0,22107.0
4658,0,1,1,0,0,0,16295.0
4659,0,2,0,1,0,0,21957.0
4660,1,1,0,1,0,0,17229.0
4661,0,5,0,0,0,1,12181.0
4662,1,1,0,1,0,0,25047.0
4663,1,5,0,1,0,0,15051.0
4664,1,2,0,1,0,0,20942.0
4665,1,2,0,0,0,1,15265.0
4666,0,1,0,0,1,0,15430.0
4667,0,1,0,0,0,0,21600.0
4668,1,1,0,0,0,0,21600.0
4669,0,1,1,0,0,0,17386.0
4670,0,2,0,0,0,1,14430.0
4671,0,1,0,0,1,0,17062.0
4672,1,2,0,0,0,1,14993.0
4673,1,1,0,1,0,0,21680.0
4674,0,6,0,1,1,1,14364.0
4675,1,1,0,0,1,0,16093.0
4676,0,1,1,0,0,0,21600.0
4677,0,3,0,1,0,0,14107.5
4678,0,1,0,0,0,1,14592.0
4679,0,13,0,1,0,0,13428.0
4680,0,1,1,0,0,0,14142.0
4681,0,1,1,0,0,0,20801.0
4682,0,5,1,1,0,0,15318.0
4683,1,4,0,0,1,0,18743.0
4684,0,11,0,0,1,0,21600.0
4685,1,2,0,1,0,0,22568.0
4686,0,3,1,0,0,0,14338.5
4687,1,2,0,0,0,0,21600.0
4688,0,1,0,0,1,0,15629.0
4689,1,2,1,0,0,0,17100.0
4690,0,1,1,0,0,0,15095.0
4691,1,1,1,0,0,0,20308.0
4692,1,1,1,0,0,0,16005.0
4693,1,3,1,0,0,0,16234.0
4694,0,9,0,0,0,1,13077.5
4695,0,2,0,1,0,0,17458.0
4696,1,3,0,0,1,0,19110.0
4697,0,1,0,0,0,1,13055.0
4698,1,2,0,0,0,0,21600.0
4699,1,1,1,0,0,0,12411.0
4700,1,2,0,1,0,0,19994.0
4701,0,1,1,0,0,0,18742.0
4702,1,4,0,0,0,0,21600.0
4703,1,1,0,0,1,0,17352.0
4704,1,1,0,1,0,0,17866.0
4705,0,5,0,1,0,0,18151.0
4706,1,1,0,1,0,0,20661.0
4707,1,3,0,1,0,0,16716.0
4708,1,1,0,1,0,0,17507.0
4709,0,2,0,1,0,0,18947.0
4710,0,1,0,0,1,0,13148.0
4711,1,2,0,0,0,1,14675.0
4712,1,3,0,1,1,0,17445.5
4713,0,3,1,1,0,0,19984.0
4714,0,1,1,0,0,0,19140.0
4715,1,17,0,1,0,0,18097.0
4716,0,4,0,0,0,0,21600.0
4717,1,3,1,0,0,0,18433.0
4718,0,2,0,0,1,0,16219.0
4719,1,1,0,1,0,0,17515.0
4720,1,1,0,0,1,0,14416.0
4721,0,1,0,0,0,1,13002.0
4722,0,1,1,0,0,0,14361.0
4723,0,7,0,0,1,0,13203.0
4724,0,1,1,0,0,0,14290.0
4725,0,1,1,0,0,0,22109.0
4726,1,1,0,0,1,0,13394.0
4727,1,2,1,0,0,0,19130.0
4728,0,1,0,0,1,0,16114.0
4729,0,2,0,0,1,0,12545.0
4730,1,4,1,0,0,0,16885.0
4732,0,2,1,0,0,0,13570.0
4733,0,4,0,0,0,1,12861.5
4734,0,4,1,1,1,0,15455.6666667
4735,1,3,0,1,0,0,21600.0
4736,0,1,0,0,0,0,21600.0
4737,0,1,0,1,0,0,15233.0
4738,1,1,1,0,0,0,15202.0
4739,0,1,0,0,1,0,18230.0
4740,0,3,0,0,1,0,17375.5
4741,0,1,1,0,0,0,14743.0
4742,1,1,1,0,0,0,20498.0
4743,1,1,0,0,0,0,21600.0
4744,0,1,0,0,1,0,13317.0
4745,0,1,1,0,0,0,19469.0
4746,1,1,0,0,0,0,21600.0
4747,0,3,0,1,1,1,17846.0
4748,0,10,0,0,1,1,16691.25
4749,1,1,1,0,0,0,23979.0
4750,0,1,0,1,0,0,15082.0
4751,0,6,0,1,0,0,16264.0
4752,0,1,1,0,0,0,15967.0
4753,0,1,0,0,0,1,13483.0
4754,1,1,0,0,0,0,21600.0
4755,0,6,0,0,1,0,12974.0
4756,0,1,0,0,0,0,21600.0
4757,1,6,0,0,0,1,12592.0
4758,0,2,0,0,0,1,13979.0
4759,1,1,1,0,0,0,20077.0
4760,0,1,1,0,0,0,13949.0
4761,1,2,0,0,0,1,14814.0
4762,0,1,0,0,0,0,21600.0
4763,0,1,1,0,0,0,12669.0
4764,0,1,1,0,0,0,14907.0
4765,0,6,0,0,0,1,12448.0
4766,0,2,1,0,0,0,18561.0
4767,0,14,0,0,1,0,14008.0
4768,0,4,1,0,0,0,16987.0
4769,1,2,0,0,1,0,14347.0
4770,0,7,0,1,0,0,14729.0
4771,0,1,1,0,0,0,16165.0
4772,1,3,0,1,0,0,24104.0
4773,0,1,0,1,0,0,15320.0
4774,0,4,0,1,1,0,14572.5
4775,0,1,0,1,0,0,14392.0
4776,1,2,0,1,0,0,20087.0
4777,0,7,0,1,1,1,13919.0
4778,0,1,0,1,0,0,22439.0
4779,0,1,1,0,0,0,20835.0
4780,0,13,0,0,0,1,14574.0
4781,0,2,1,0,0,0,14922.0
4782,0,5,0,0,1,0,18282.0
4783,1,5,1,0,0,0,12925.0
4784,0,2,0,1,0,0,11725.0
4785,0,1,0,1,0,0,13903.0
4786,0,2,1,0,0,0,18838.0
4787,0,2,1,0,0,0,14647.0
4788,0,16,0,1,1,0,17724.0
4789,0,1,0,1,0,0,11551.0
4790,0,1,1,0,0,0,22606.0
4791,1,1,0,0,0,0,21600.0
4792,0,1,0,0,0,1,16566.0
4793,0,1,0,0,1,0,18222.0
4794,0,2,0,0,1,0,17348.0
4795,1,2,0,1,0,0,18521.0
4796,0,1,1,0,0,0,13897.0
4797,1,1,1,0,0,0,21317.0
4798,0,3,0,0,0,0,21600.0
4799,0,3,0,0,0,1,15058.0
4800,0,13,0,0,1,0,14773.0
4801,0,1,0,1,0,0,19804.0
4802,1,12,0,1,0,0,15086.5
4803,0,9,0,0,0,1,16465.0
4804,0,1,0,0,1,0,14634.0
4805,0,3,0,1,0,0,18504.6666667
4806,0,1,0,0,1,0,16134.0
4807,0,1,1,0,0,0,15276.0
4808,1,4,0,1,0,0,19463.0
4809,1,3,0,0,0,0,21600.0
4810,1,5,0,1,0,0,19785.0
4811,0,1,0,0,1,0,14172.0
4812,0,1,1,0,0,0,15551.0
4813,0,1,1,0,0,0,21600.0
4814,1,1,0,0,1,0,16719.0
4815,1,3,0,1,0,0,18056.0
4816,1,1,1,0,0,0,19884.0
4817,0,1,0,0,1,0,17412.0
4818,0,1,0,0,0,0,21600.0
4819,0,3,1,0,0,0,10610.0
4820,0,1,0,0,0,0,21600.0
4821,0,1,0,1,0,0,15878.0
4822,0,1,0,0,0,0,21600.0
4823,1,1,0,0,1,0,17435.0
4824,1,1,0,0,0,0,21600.0
4825,0,3,0,0,0,1,13343.0
4826,0,2,0,1,0,0,14906.0
4827,1,1,0,1,0,0,18848.0
4828,0,6,0,0,0,1,16839.0
4829,1,1,0,0,0,0,21600.0
4830,0,1,0,0,0,0,21600.0
4831,0,1,0,0,1,0,12175.0
4832,1,1,0,1,0,0,18600.0
4833,0,1,0,1,0,0,24650.0
4834,0,3,0,1,1,0,13013.0
4835,0,1,0,0,0,0,21600.0
4836,0,1,0,1,0,0,18247.0
4837,0,4,0,0,1,0,11698.0
4838,1,6,0,0,1,0,21600.0
4839,0,2,0,1,0,0,13870.0
4840,1,1,0,0,0,0,21600.0
4841,0,4,0,0,1,0,16246.0
4842,0,3,0,0,0,0,21600.0
4843,0,2,0,0,1,0,14899.0
4844,0,10,1,1,1,1,12354.6
4845,1,1,0,0,0,0,21600.0
4846,0,1,0,0,0,1,15178.0
4847,0,4,0,1,0,0,14512.0
4848,0,1,1,0,0,0,13718.0
4849,1,1,0,0,0,1,14381.0
4850,0,2,0,0,0,0,21600.0
4851,0,3,1,0,0,0,13659.0
4852,1,1,1,0,0,0,14213.0
4853,1,1,0,1,0,0,22169.0
4854,0,3,0,0,1,0,16222.0
4855,0,1,0,0,1,0,13897.0
4856,0,1,0,0,0,0,21600.0
4857,0,1,0,0,0,1,14840.0
4858,0,11,0,0,1,0,11204.0
4859,1,1,0,1,0,0,15187.0
4860,0,3,0,0,1,0,13875.0
4861,0,5,0,0,0,1,15178.0
4862,1,1,0,0,0,0,21600.0
4863,1,1,0,0,1,0,16660.0
4864,0,1,0,0,0,0,21600.0
4865,0,4,0,1,1,0,12167.5
4866,0,1,1,0,0,0,12266.0
4867,1,13,0,1,0,0,15091.0
4868,1,4,0,0,1,0,21596.0
4869,1,3,0,1,0,0,17607.0
4870,0,26,0,0,1,0,13830.5
4871,1,1,0,0,0,1,14035.0
4872,0,3,1,0,0,0,14218.0
4873,0,2,1,0,0,0,17778.0
4874,1,1,0,1,0,0,24179.0
4875,1,1,0,1,0,0,15024.0
4876,0,1,0,0,1,0,13422.0
4877,0,1,0,1,0,0,17702.0
4878,0,1,1,0,0,0,14847.0
4879,1,1,0,1,0,0,16287.0
4880,1,9,0,1,0,0,20030.5
4881,1,3,0,1,0,0,16905.0
4882,0,3,0,0,1,1,13389.0
4883,1,1,1,0,0,0,22925.0
4884,0,1,1,0,0,0,13690.0
4885,0,3,0,0,1,0,12810.0
4886,0,1,1,0,0,0,18454.0
4887,0,1,1,0,0,0,13829.0
4888,0,1,1,0,0,0,20488.0
4889,0,3,1,0,0,0,13982.0
4890,0,3,0,0,0,0,21600.0
4891,0,1,0,0,0,1,15394.0
4892,1,7,0,0,1,0,18623.0
4893,0,3,0,1,0,0,14096.0
4894,0,1,1,0,0,0,12258.0
4895,1,1,1,0,0,0,24520.0
4896,1,2,1,0,0,0,16949.0
4897,0,1,0,1,0,0,15189.0
4898,0,3,0,0,0,0,21600.0
4899,0,6,1,0,0,0,13627.0
4900,1,4,1,0,0,0,19291.0
4901,1,2,1,0,0,0,17846.0
4902,0,1,0,0,0,0,21600.0
4903,1,1,1,0,0,0,15777.0
4904,0,1,0,0,0,1,14221.0
4905,1,1,1,0,0,0,18431.0
4906,0,1,0,0,0,0,21600.0
4907,0,5,0,1,0,0,17884.0
4908,0,1,0,0,1,0,15395.0
4909,1,1,0,1,0,0,17306.0
4910,0,1,1,0,0,0,21600.0
4911,0,2,0,0,1,0,15237.0
4912,0,1,0,0,0,1,12416.0
4913,0,4,0,1,0,0,13643.0
4914,0,3,0,0,1,0,12910.0
4915,0,1,1,0,0,0,15995.0
4916,0,10,0,1,0,0,17850.0
4917,0,7,0,0,1,0,14140.0
4918,1,1,0,0,0,0,21600.0
4919,0,13,0,0,0,1,14472.0
4920,1,4,0,1,0,0,15928.0
4921,0,1,0,0,0,0,21600.0
4922,0,2,1,0,0,1,14327.0
4923,0,5,0,0,0,1,15826.0
4924,0,4,1,0,0,0,12793.0
4925,1,3,0,1,0,0,15498.0
4926,0,6,1,1,0,0,14993.5
4927,0,1,0,0,1,0,18287.0
4928,0,4,0,0,0,1,14144.0
4929,0,3,0,0,0,1,16341.0
4930,0,1,1,0,0,0,18669.0
4931,0,2,1,0,0,0,13258.5
4932,0,1,1,0,0,0,17277.0
4933,1,1,1,0,0,0,20434.0
4934,0,1,0,0,0,1,14590.0
4935,1,3,0,0,0,1,15239.0
4936,0,1,1,0,0,0,17931.0
4937,0,13,0,0,0,1,13417.5
4938,0,1,1,0,0,0,16549.0
4939,0,6,0,0,1,0,14409.0
4940,0,1,0,1,0,0,20417.0
4941,0,2,0,0,1,0,15595.0
4942,0,1,1,0,0,0,13989.0
4943,1,1,1,0,0,0,23503.0
4944,0,1,0,1,0,0,21040.0
4945,0,1,0,1,0,0,21600.0
4946,0,16,0,0,1,0,14363.0
4947,0,1,0,0,0,0,21600.0
4948,1,2,1,0,0,0,20094.0
4949,1,3,0,1,0,0,17610.0
4950,1,1,0,0,0,0,21600.0
4951,0,2,0,0,0,1,16110.0
4952,1,1,0,1,0,0,20685.0
4953,0,1,1,0,0,0,21600.0
4954,0,1,1,0,0,0,12903.0
4955,1,6,0,0,1,0,16748.0
4956,0,9,0,0,0,0,21600.0
4957,1,2,0,0,1,1,19154.0
4958,1,6,0,1,0,0,19672.0
4959,0,1,0,0,1,0,15476.0
4960,1,1,1,0,0,0,12570.0
4961,0,2,0,1,0,0,21600.0
4962,0,1,0,0,0,0,21600.0
4963,0,9,0,0,1,0,12067.0
4964,1,1,0,0,0,1,14961.0
4965,0,4,1,1,0,0,11051.0
4966,0,5,1,1,0,0,18030.0
4967,1,1,0,1,0,0,22320.0
4968,0,6,0,0,0,1,14944.0
4969,0,1,0,1,0,0,14374.0
4970,0,1,0,0,0,1,13931.0
4971,0,2,1,0,0,0,14058.0
4972,0,15,0,1,0,0,13001.5
4973,0,8,1,0,0,0,14596.0
4974,1,1,0,0,1,0,18967.0
4975,0,1,1,0,0,0,15111.0
4976,0,3,1,0,0,0,14762.0
4977,0,1,0,1,0,0,17701.0
4978,1,31,0,1,0,0,13533.25
4979,0,1,0,0,1,0,16810.0
4980,0,1,0,0,1,0,14300.0
4981,1,1,1,0,0,0,18215.0
4982,0,8,0,1,0,0,14033.0
4983,1,1,0,0,1,0,17932.0
4984,0,2,1,0,0,0,21503.0
4985,0,4,0,0,0,1,13156.0
4986,0,1,0,0,0,0,21600.0
4987,0,2,0,0,0,1,15710.0
4988,0,2,0,1,0,0,24381.0
4989,0,1,1,0,0,0,14260.0
4990,0,1,1,0,0,0,11041.0
4991,0,2,1,0,0,0,15690.0
4992,0,1,0,0,1,0,17314.0
4993,0,9,0,1,0,0,21600.0
4994,1,3,0,0,0,0,21600.0
4995,1,3,0,1,0,0,19757.0
4996,0,2,1,0,0,0,15085.0
4997,1,10,0,0,0,1,15866.0
4998,0,1,1,0,0,0,22930.0
4999,0,1,0,1,0,0,12430.0
5000,0,1,1,0,0,0,15316.0
5001,1,2,0,0,1,0,14025.0
5002,1,7,0,0,1,0,18811.5
